OSM_ID,Street_Name,Latitude,Longitude,Category
118698918,Manor Road,-29.6006973,30.3931099,English
44370462,Manor View Road,-29.8880574,30.9428942,English
45881021,Manorgate Close,-29.7283107,31.0287575,English
42897660,Manors Road,-29.8006994,30.8547015,English
44427040,Manqele Road,-29.9391016,30.9317422,English
43982333,Manqina Road,-29.9887513,30.8217194,English
58516396,Manqoba Lane,-29.7717713,30.8660925,English
44215443,Manqondo Road,-29.97961,30.8552668,English
87277320,Manse Road,-29.8009981,29.5016193,English
48572979,Mansel Road,-29.8505837,31.019629,English
853210910,Mansfield Road,-29.4787736,30.2151402,English
98191696,Manuel Road,-29.5622795,30.4130624,English
774654537,Manyoni Street,-28.5712865,29.8298315,English
814479452,Manyonyo Road,-29.8107122,30.629865,English
44214358,Manyosi Close,-29.9759638,30.8652024,English
43911355,Manyosi Road,-29.7368895,30.9993628,English
44099743,Manyosi Street,-29.8876045,30.8263738,English
44215735,Manzamnandi Avenue,-29.9925452,30.8886239,English
436675731,Manzimtoti Road,-29.8616557,30.9465494,English
47711233,Manzini Avenue,-29.7097136,30.9552163,English
43910997,Manzini Road,-29.7334156,30.9626078,English
44214338,Mapapa Mthiyane Street,-29.9662219,30.9091323,English
219641103,Mapelane Access Road,-28.4538749,32.4084519,English
776758339,Mapena Lane,-30.5478902,29.4378287,English
437319413,Mapetla Street,-28.6302113,29.912681,English
775327237,Maphela Road,-29.6445566,30.3540793,English
417623588,Maphela Street,-29.3193706,31.2966237,English
43025934,Maphephetha Road,-29.8499718,30.9458356,English
44214339,Maphikelela Road,-29.9497472,30.90873,English
44215450,Maphitha Close,-29.9748777,30.8515895,English
44214337,Maphitha Drive,-29.9555137,30.9175529,English
44214317,Maphitha Road,-29.9777235,30.8796535,English
44103639,Mapholoba Avenue,-29.8452564,30.8585996,English
44214327,Mapholoba Circle,-29.9574844,30.9211275,English
44099736,Mapholoba Drive,-29.8855726,30.8248888,English
108870486,Mapholoba Road,-29.5197556,30.2235971,English
44103454,Maphoyama Road,-29.8761021,30.8541334,English
47998377,Maphumulo Road,-29.8185293,30.6391023,English
45445596,Maple Close,-29.7146725,31.0716934,English
45668852,Maple Drive,-29.658142,31.0134585,English
44461248,Maple Place,-29.9990166,30.917416,English
42897529,Maple Road,-29.8246613,30.8755692,English
61908674,Maple Street,-30.8087505,30.4046227,English
44003092,Maplefield Place,-29.8039632,30.9970449,English
44370592,Mapline Avenue,-29.9041345,30.9747532,English
44214314,Maponya Street,-29.9592614,30.8792046,English
771890673,Maqhamisela Road,-28.7710232,31.8586718,English
45094471,Maqhelefika Road,-30.1931481,30.7450064,English
193114382,Maqhude Road,-29.6423421,30.3302703,English
442818360,Maqhwakazi Street,-28.2733545,31.4445444,English
198038382,Maqinase Street,-28.8809693,31.8995497,English
43910743,Maqwakazi Road,-29.7594309,30.9837532,English
142751597,Marabou Lane,-29.4743826,30.2430163,English
186627116,Marais Street,-28.8816092,31.4864242,English
45260473,Marajh Road,-29.9121952,30.9767954,English
45242418,Marathon Road,-29.9178572,31.0059405,English
44012940,Maraya Road,-29.5822658,31.1006776,English
193666066,Marble Close,-29.5535701,30.4217002,English
44359247,Marbleray Drive,-29.7834744,30.9787571,English
188596657,Marcellin Drive,-29.862649,30.8771992,English
48782107,Marche Avenue,-29.8560772,30.980841,English
94078100,Marconi Drive,-27.74586,29.9834128,English
118720626,Marconi Place,-29.6434005,30.4075967,English
48782384,Marcus Avenue,-29.861736,30.996841,English
46441892,Mare Street,-29.4793012,30.2308982,English
41571176,Marford Road,-29.8405901,30.9144187,English
68623733,Margaret Avenue,-29.6878002,30.4685701,English
46276327,Margaret Bacon Avenue,-29.6747665,31.1143137,English
48610900,Margaret Maytom Avenue,-29.7700946,31.0491539,English
852388801,Margaret McFie Place,-29.5621713,30.3353677,English
37876038,Margaret Mncadi Avenue,-29.8639068,31.0181048,English
185126334,Margaret Mncadi Street,-30.2636641,29.9276866,English
44651720,Margaret Road,-29.8560476,30.7696896,English
107230955,Margaret Scott Close,-30.3581599,30.7131251,English
84479047,Margaret Street,-30.1427538,30.0570179,English
72855283,Margate Drive,-30.8491263,30.3730666,English
403995837,Marguerite Circle,-27.7220661,29.926675,English
98645203,Marguerite Place,-29.5871955,30.4230322,English
44470476,Marian Road,-30.0628723,30.8736627,English
19541630,Mariane Road,-29.7833976,30.8066793,English
190557441,Marianne Road,-30.5644296,30.5768153,English
42896984,Mariannhill Road,-29.822362,30.8378323,English
42897044,Mariannridge Drive,-29.8355971,30.8407688,English
38160312,Marie Lane,-29.8328266,30.9923594,English
44470472,Marieta Prinsloo Road,-30.0705546,30.8515144,English
45082741,Marietta Place,-29.9446309,30.977782,English
58516244,Marievale Drive,-29.7845569,30.8562772,English
48782066,Marigny Road,-29.8930577,30.9783454,English
44461249,Marigold Avenue,-29.9875111,30.9186709,English
45446210,Marigold Close,-29.6621763,31.0514616,English
58515921,Marigold Lane,-29.768103,30.8827899,English
42897215,Marigold Place,-29.8513815,30.8743094,English
38160278,Marigold Road,-29.8219106,30.994559,English
136281114,Marigold Street,-29.3186811,31.2790214,English
384160587,Marina Drive,-30.9355223,30.2993827,English
45668900,Marina Ocean Lane,-29.6539954,31.0151443,English
48408134,Marina Road,-29.6438478,31.127695,English
48408223,Marine Avenue,-29.606812,31.1583538,English
28525047,Marine Drive,-30.8658758,30.3653597,English
48610759,Marine View Avenue,-29.8038745,31.0277505,English
46958768,Marino Farm Road,-29.4627705,29.7406149,English
42644544,Mario van Wyk Road,-29.8905844,30.912351,English
42070798,Marion Avenue,-30.3866199,30.693423,English
41145779,Marion Place,-29.5385663,31.2161161,English
44470474,Marion Road,-30.0850991,30.8469779,English
60338454,Marion Road North,-29.5357751,31.2197026,English
41145781,Marion Road South,-29.5378394,31.2185489,English
45242439,Maristow Avenue,-29.9011413,31.0237709,English
48782437,Marists Road,-29.8561353,30.9843259,English
37905685,Maritime Place,-29.862196,31.0211375,English
42897355,Maritz Road,-29.832046,30.8521993,English
94821324,Maritz Street,-30.8523081,30.3569888,English
48573002,Mark Lane,-29.8578888,31.0234729,English
39291167,Mark Street,-27.7708037,30.7895873,English
44358763,Markdene Place,-29.7793293,30.9367618,English
44013051,Market Lane,-29.5718553,31.1150773,English
68611546,Market Road,-29.6404843,30.4111113,English
46258909,Market Street,-29.4836335,30.230815,English
183717134,Market Way,-28.7322457,29.3512521,English
41571385,Marklew Avenue,-29.8083809,30.9248726,English
44470538,Markrams Avenue,-30.1195307,30.8419586,English
45880466,Marksgate Close,-29.7313064,31.0201261,English
45094581,Marlborough Avenue,-30.2156823,30.7926141,English
45266971,Marlight Road,-29.8997833,31.0377138,English
332815004,Marlin Avenue,-29.3707546,31.3490403,English
41947739,Marlin Drive,-30.3676257,30.6997089,English
70655571,Marlin Lane,-30.7979589,30.4161236,English
44461468,Marlin Street,-29.9903009,30.9448033,English
41571351,Marlowe Avenue,-29.8232398,30.9147301,English
42644551,Marlton Road,-29.8666499,30.8872099,English
47884545,Marmer Street,-27.7850356,30.7844375,English
39724409,Marmon Place,-29.8422582,30.9669923,English
44370548,Marnevale Road,-29.9003795,30.9657471,English
117071662,Maroela Road,-28.7681264,31.9006048,English
87180012,Marriot Road,-29.5753256,30.3492472,English
185127926,Marriot Street,-30.0257261,29.841411,English
45445895,Marrow Road,-29.6672642,31.0550254,English
135762379,Mars Drive,-29.3390301,31.2665597,English
860959592,Mars Road,-30.9323165,30.3006074,English
44359058,Marsdale Place,-29.7781911,30.967073,English
122027648,Martens Road,-29.6492982,30.3694423,English
45082764,Martha Place,-29.9443783,30.9738223,English
87439562,Martha Road,-29.5531391,30.3940912,English
123651078,Martial Lane,-29.473394,30.2527032,English
42644552,Martin Drive,-29.8913377,30.9043538,English
855881978,Martin Gumede Lane,-29.7245569,30.9658096,English
121771914,Martin Lane,-29.7851319,30.7600037,English
228993760,Martin Road,-29.0093595,29.8650157,English
95614591,Martin Street,-28.8801604,31.4775722,English
88379463,Martini Road,-28.5258312,29.8033718,English
45668850,Marula Circle,-29.6593447,31.0093467,English
538082425,Marula Close,-29.5488148,31.1878086,English
94349408,Marula Drive,-28.5957983,29.8121313,English
48611282,Marula Way,-29.7575413,31.0465016,English
42897551,Marwick Road,-29.8248564,30.891828,English
45082763,Mary Kate Place,-29.9454064,30.9764577,English
859538801,Mary Osborne Road,-30.3598627,30.7115663,English
38160322,Mary Road,-29.8357507,30.9783016,English
98903827,Mary Street,-30.154164,30.0630334,English
38361920,Mary Thiphe Street,-29.8620298,30.9673301,English
45082762,Maryhill Road,-29.9410273,30.9723372,English
48611175,Maryland Avenue,-29.7598507,31.0500009,English
41570861,Maryvale Road,-29.8369813,30.9085246,English
108780011,Maseko Road,-29.5691982,30.1842877,English
161114535,Masemola Road,-30.802333,30.3270292,English
44214340,Masethole Close,-29.9814594,30.8984739,English
47710796,Masicebe Way,-29.7177193,30.9349007,English
819114052,Masijabule Lane,-29.9544654,30.9077623,English
47712524,Masina Nasiyana Place,-29.7013691,30.9702461,English
44427152,Masinda Road,-29.9409845,30.9433096,English
437416645,Masiphephe Street,-28.6223913,29.9307606,English
98639949,Masiphula Street,-29.5990923,30.4219794,English
47710739,Masisebenze Way,-29.7168048,30.932185,English
44102878,Masithokoze Road,-29.8757268,30.8442168,English
44214264,Masizama Way,-29.9891306,30.8806487,English
196326098,Masizwana Road,-27.006064,32.4820321,English
46634071,Masjid Road,-29.5099797,30.2236385,English
89249431,Maskell Road,-29.6526604,30.3929531,English
43756382,Masoka Street,-29.790664,30.8859723,English
48143467,Masomini Road,-29.7094388,30.7553916,English
94332128,Mason Lane,-28.5518312,29.7728644,English
44470473,Mason Road,-30.0272934,30.8787081,English
39317181,Mason Street,-27.7697674,30.802311,English
48573120,Masonic Road,-29.8625724,31.0391468,English
56016028,Masonic Way,-30.7395266,30.4535505,English
118720618,Massey Road,-29.6528979,30.390948,English
107966761,Mast Road,-30.4930799,30.6309832,English
43025933,Masuku Road,-29.8516157,30.9454913,English
28431298,Masukwana Street,-29.5928217,30.3919134,English
198051876,Masumpa Road,-29.1274255,31.3988563,English
698848108,Matabetulu Road,-29.6961004,30.8953001,English
41571141,Matapan Drive,-29.8070194,30.9221293,English
45880908,Matclay Place,-29.7163813,31.0168391,English
44427032,Mate Place,-29.9411662,30.9298626,English
556455336,Mathafeni Road,-30.3452337,30.4433652,English
45882347,Matham Place,-29.6915189,30.9843852,English
176324358,Mathe Road,-30.5489567,29.441455,English
437330263,Mathebeni Road,-28.6338387,29.8916132,English
52086595,Mathebula Street,-27.7856796,30.8230897,English
47998617,Mathenjwa Road,-29.8029192,30.6178321,English
48391691,Matheran Road,-29.768886,31.0191444,English
94352118,Mathews Goniwe Road,-28.5667897,29.8183054,English
46276325,Mathews Meyiwa Road,-29.8498092,31.0181941,English
48610899,Mathias Place,-29.7739257,31.0479085,English
44102861,Mathobela Place,-29.8809555,30.8475126,English
48392976,Matholamnyama Place,-29.5556096,31.1244645,English
771372223,Mathonsi Road,-29.6533164,30.3379606,English
44461464,Mathura Road,-29.9744696,30.9273164,English
48205909,Matikwe Road,-29.68355,30.9150107,English
632188392,Matomela Road,-29.5187245,30.2243754,English
87310261,Matthew Barron Road,-29.5605526,30.3348827,English
188809334,Matthews Road,-29.1552988,31.4090715,English
95553224,Mattison Drive,-29.5424766,30.408044,English
44214328,Matwebula Road,-29.9491061,30.9286459,English
47438001,Mauch Road,-29.5492457,30.2865869,English
47851113,Mauch Street,-27.4182328,30.8153919,English
89264948,Maud Avenue,-29.6244463,30.391755,English
48667128,Maud Lane,-29.8516368,31.0148229,English
48572962,Maud Mfusi Street,-29.8620422,31.0153627,English
42644549,Maud Road,-29.8785134,30.9076162,English
44470481,Maude Road,-30.0827039,30.8657953,English
94821348,Maureen Street,-30.8582712,30.355749,English
44214424,Maurice Gumede Drive,-29.9921577,30.8925364,English
98903771,Maurice Lewis Drive,-30.1546411,30.0648279,English
25842045,Maurice Nichols Road,-29.8239842,30.8656446,English
108254479,Maurice Road,-31.0624982,30.1885159,English
1359419890,Mauritia Place,-29.4709109,31.2501107,English
88379473,Mauser Road,-28.5269189,29.802514,English
438259575,Mavi Avenue,-29.7230136,30.9657823,English
44214594,Maviyo Road,-29.982862,30.8898857,English
47998585,Mavovo Road,-29.8087756,30.6160769,English
42897145,Max Place,-29.8097069,30.8286475,English
88379478,Maxim Street,-28.5279558,29.8087609,English
45242441,Maxwell Avenue,-29.9141148,31.0245945,English
56096944,Maxwell Street,-28.7390196,31.8942412,English
42644548,May Bell Road,-29.8972537,30.9177953,English
44461461,May Road,-30.0142015,30.9187749,English
48667132,May Street,-29.8462822,31.0198484,English
705841058,Mayat Place,-29.8097677,30.9729078,English
25636769,Maydon Road,-29.8659709,31.0102836,English
38109992,Mayfair Lane,-29.8276029,31.0015373,English
95556041,Mayfair Road,-29.5515545,30.4013033,English
38143847,Mayfield Place,-29.8319152,30.9778247,English
38160335,Mayflower Road,-29.8379861,30.9820032,English
43982345,Mayhiya Road,-29.9989589,30.8265905,English
44214609,Mayibuye Avenue,-29.9545481,30.8707002,English
44216014,Mayibuye Close,-29.9647654,30.8912427,English
44214557,Mayibuye Drive,-29.9753872,30.8909328,English
44214541,Mayibuye Road,-29.9623653,30.8561698,English
856280121,Mayibuye Street,-28.6309905,29.9134349,English
862543438,Mayil Road,-29.2640039,31.3583318,English
43886817,Maynard Road,-29.7981566,30.9979672,English
89477576,Maynor Place,-29.5662929,30.2963316,English
44470477,Mays Road,-30.0623113,30.8801646,English
42644556,Maytime Avenue,-29.8832013,30.905982,English
167105334,Maywood Avenue,-30.7377517,30.4329526,English
43671924,Mazarin Place,-29.9044973,30.8699618,English
44004266,Mazda Road,-29.5424812,31.131638,English
48782430,Maze Road,-29.8571628,30.9879491,English
44099278,Mazenze Street,-29.8828571,30.8009132,English
48093971,Mazeppa Road,-29.7394068,30.5845099,English
48573154,Mazeppa Street,-29.8579547,31.0352105,English
47998613,Mazibuko Road,-29.8030092,30.6160515,English
610823514,Mazibuko Street,-28.5694412,29.8361696,English
48782343,Mazisi Kunene Avenue,-29.8623129,30.9874326,English
69681847,Mazisi Kunene Road,-29.8593911,30.9858795,English
48205895,Mazwezulu Road,-29.6380961,30.9268692,English
45880391,Mazwi Lane,-29.7325231,31.0125877,English
58986094,Mc William Road,-30.6932322,30.4895306,English
89083740,McAllister Avenue,-29.6183479,30.3800377,English
37909989,McBride Road,-29.8715666,31.0072652,English
38143849,McCafferty Road,-29.8309824,30.9770041,English
118661902,McCallum Street,-29.6085541,30.3694833,English
40894073,McCarthy Drive,-29.5719917,30.3625662,English
71054333,McCullum Street,-28.9482059,31.7564474,English
44370663,McDivett Place,-29.8760855,30.9402848,English
38031220,McDonald Avenue,-29.8661099,30.9981824,English
42897706,McDonald Road,-29.834291,30.9042951,English
44470479,McDougal Road,-30.0716525,30.8515901,English
32458241,McFie Road,-29.7783565,30.7605205,English
38160302,McGregor Road,-29.8272006,30.9857332,English
167796753,McIver Avenue,-30.8416248,30.3905003,English
59595525,McKenzie Road,-30.692803,30.4938115,English
171636870,McKenzie Street,-28.1666592,30.2356723,English
44470447,McMenamin Place,-30.0361991,30.8844342,English
32458235,McMillan Road,-29.781548,30.7606013,English
92036514,McPherson Drive,-29.6149133,30.4370983,English
371335218,Mcaka Street,-28.4290458,32.1433686,English
42644555,Mcalpine Place,-29.8804258,30.9034205,English
48572960,Mcarthur Street,-29.8630431,31.0121461,English
42897557,Mcbean Road,-29.8213639,30.8838813,English
466693770,Mccallum Road,-29.8252775,31.0144385,English
38099630,Mccord Road,-29.8357363,30.9926374,English
23950015,Mccullum Street,-29.0718787,30.5898478,English
125859299,Mcdivitt Avenue,-28.7658204,31.8911171,English
43025942,Mceboville Way,-29.8507498,30.9447414,English
438367682,Mcele Road,-29.6570401,30.3492718,English
44007225,Mcgowan Road,-30.0166338,30.9124822,English
44103557,Mchunu Avenue,-29.8512005,30.855685,English
136286360,Mcijo Street,-29.3236538,31.2986722,English
42897071,Mciver Place,-29.8317494,30.8417722,English
219779658,Mckay Drive,-29.6678916,30.4546432,English
95172244,Mckenzie Lane,-29.7501216,30.7387029,English
48667239,Mckenzie Road,-29.8327431,31.0213235,English
46695822,Mclarty Road,-29.8054578,30.9526031,English
42644554,Mcleod Place,-29.8558313,30.8839457,English
860992923,Mcleod Street,-31.0022454,30.2616691,English
48610720,Mcmahon Avenue,-29.8025804,31.0180158,English
38110005,Mcnamee Road,-29.8229801,31.0013147,English
41571084,Mcness Road,-29.8378882,30.9060611,English
44215353,Mcondo Zondi Lane,-29.9463306,30.9024858,English
44069830,Mdabuli Close,-30.066466,30.8341149,English
44215351,Mdakane Avenue,-29.9471247,30.9019597,English
176324380,Mdani Drive,-30.5464541,29.4375761,English
171649756,Mdele Street,-28.2003645,30.1568815,English
44215264,Mdoni Avenue,-29.9554762,30.8619983,English
43910795,Mdoni Road,-29.7396297,30.9720764,English
43982477,Mdubosi Street,-29.9940972,30.8171188,English
438331278,Mdubu Road,-29.6505094,30.3580254,English
43910895,Mduduzi Msomi Road,-29.7496881,30.9695192,English
43982442,Mduduzi Muthwa Way,-29.9905044,30.8140859,English
44215654,Mdumiseni Close,-29.9646707,30.8758656,English
44004243,Mdundu Lane,-29.5370202,31.1396939,English
38109984,Mead Lane,-29.8306479,30.9989493,English
45471688,Meadow Lane,-29.745171,31.0454519,English
48076906,Meadow Ridge Place,-29.7344949,30.8584358,English
38178363,Meadow Road,-29.8409109,30.9869659,English
43671887,Meadow Sweet Road,-29.928726,30.8965497,English
48396225,Meadowlands Road,-29.6627824,31.0331635,English
45880682,Meadvale Place,-29.708789,31.0026298,English
47945898,Meadway Road,-29.7640281,30.6798455,English
87439288,Mecca Road,-29.5637913,30.3984417,English
25406742,Medigate Road,-29.7278434,31.069883,English
99047284,Medina Road,-29.5527912,30.3863255,English
41571335,Medway Road,-29.8431377,30.9497649,English
89177837,Medwood Place,-29.6261048,30.4152829,English
749554909,Meena Place,-28.5852047,29.7941091,English
44461456,Meer Place,-29.9976976,30.9382021,English
87439596,Meeran Road,-29.5639566,30.3890698,English
94078220,Meerkat Circle,-27.7247243,29.966978,English
95560217,Meerut Place,-29.5449721,30.3900753,English
41571105,Meerut Road,-29.8263708,30.9449068,English
94093440,Meeu Street,-27.7254572,29.9170536,English
187020048,Mega Avenue,-27.8376353,29.9961841,English
43887152,Mela Street,-29.7424983,31.0192877,English
94731546,Melba Street,-30.8813989,30.3542979,English
87425267,Melbourne Avenue,-29.5907158,30.3701015,English
25636774,Melbourne Road,-29.8626247,31.0077542,English
48782167,Melesina Avenue,-29.8765414,30.9729858,English
44102677,Melia Road,-29.8655721,30.8085924,English
58520193,Melinda Lane,-29.478778,31.2343172,English
42897606,Meller Road,-29.8134255,30.864562,English
852384302,Mellowwood Close,-29.5700953,30.3347386,English
58515957,Mellvill Place,-29.7864112,30.8326968,English
877456500,Melre Road,-27.7145879,29.9136931,English
41570819,Melrose Avenue,-29.8329824,30.9414643,English
41571317,Melrose Circle,-29.833569,30.9441502,English
45669076,Melrose Drive,-29.6455786,31.0401501,English
48611197,Melrose Place,-29.7692451,31.0362555,English
118871542,Melsetter Road,-29.5819119,30.3856705,English
438019298,Melusi Road,-29.746715,30.9331083,English
89265004,Melville Road,-29.6323775,30.3941481,English
40619839,Melville Station Road,-30.6531795,30.51919,English
140641230,Melville Street,-28.1507311,30.2346832,English
23240752,Memel Road,-27.6331651,29.7387651,English
706485244,Memeza Lane,-29.7272684,30.9629325,English
56016067,Memorial Road,-30.7360849,30.4447044,English
46441917,Memory Lane,-29.4839544,30.2258048,English
98639988,Mendi Street,-29.5980818,30.420816,English
38110008,Mendip Place,-29.8225091,31.0000417,English
459396934,Mendip Road,-30.9253708,30.30542,English
45445547,Mendoza Drive,-29.717058,31.0827413,English
45445601,Mendoza Place,-29.7161819,31.0837081,English
44370334,Menin Road,-29.9046665,30.962316,English
41570986,Menston Road,-29.8410921,30.922869,English
44215322,Menzi Avenue,-29.9622677,30.8746945,English
187178987,Menziwa Street,-28.8887742,31.4990967,English
48070988,Mepho Road,-29.6948418,30.8232088,English
776305331,Merc Place,-29.5538767,30.4198162,English
193672304,Mercedes Drive,-29.555907,30.437353,English
45242435,Mercey Road,-29.9316558,31.0103193,English
48782484,Merchiston Avenue,-29.8564308,30.9939173,English
43718208,Mercurius Avenue,-27.7134399,29.9216489,English
107824019,Mercury Avenue,-30.3096908,30.679338,English
135763072,Mercury Close,-29.3337737,31.2610029,English
48396135,Mercury Drive,-29.6617533,31.0194125,English
48573018,Mercury Lane,-29.8589565,31.0237021,English
135763078,Mercury Place,-29.3331565,31.2610917,English
135763079,Mercury Road,-29.332929,31.2604338,English
135763073,Mercury Street,-29.3329158,31.2601352,English
45445492,Meridian Drive,-29.7217664,31.0621596,English
860590031,Meriel Road,-30.8356117,30.3785638,English
38233700,Merino Road,-29.8764373,30.9945265,English
44359221,Merma Road,-29.7660064,30.9750512,English
48408174,Mermaid Avenue,-29.6089657,31.1548948,English
42897318,Merrifield Road,-29.8321412,30.8554819,English
44470442,Merritt Avenue,-30.0887775,30.8611064,English
771875884,Merriview Road,-29.5158201,30.2231828,English
44359151,Merrydale Place,-29.76963,30.9576005,English
44068207,Merryweather Road,-29.7914126,30.6656648,English
48610778,Mersey Place,-29.8021026,31.0310601,English
41571352,Mersey Road,-29.8421434,30.9508852,English
45242432,Merthyr Avenue,-29.9018906,31.0190334,English
44370443,Mervyn Drive,-29.8911086,30.9419642,English
44470458,Mervyn Road,-30.0602766,30.8629485,English
44012967,Metcalf Road,-29.5628514,31.1182873,English
94078168,Meteor Avenue,-27.7170565,29.9528888,English
88379481,Metford Road,-28.5296454,29.8049275,English
38178357,Methodist Road,-29.8408583,30.9843159,English
37911531,Methven Road,-29.8804699,31.0003526,English
176923134,Metica Moon Street,-28.7532126,32.0481051,English
45882805,Metropark Place,-29.673941,31.0187525,English
44470459,Meumann Place,-30.0818444,30.8665477,English
58516056,Mevana Lane,-29.771961,30.8657373,English
44121323,Meyer Close,-29.7841009,30.8690949,English
42644528,Meyer Road,-29.8762726,30.903455,English
258744169,Meyers Street,-28.8890717,31.45257,English
44215290,Meyiwa Avenue,-29.9923555,30.8855228,English
47998521,Meyiwa Main Road,-29.8073162,30.6070842,English
148858883,Meynard Avenue,-30.6575713,30.5135445,English
48782427,Meyrick Avenue,-29.8583005,30.9900352,English
288700566,Meyrickton Place,-29.78876,30.7782533,English
44099838,Mfeka Street,-29.8835927,30.8288232,English
706488674,Mfeke Place,-29.7536422,30.9398365,English
44215321,Mfelandawonye Road,-29.967476,30.8886597,English
44102780,Mfeme Road,-29.8780528,30.8474775,English
136286361,Mfemfe Street,-29.3246886,31.2949982,English
43910832,Mfene Place,-29.740444,30.9566979,English
44099689,Mfene Street,-29.8871697,30.8266973,English
803247558,Mfenendala Close,-30.0506486,30.8239539,English
438259553,Mfinyezi Road,-29.7298255,30.9665983,English
43886986,Mfolozi Close,-29.7633147,30.9888574,English
125917701,Mfolozi Street,-28.3366116,31.4157775,English
1240490108,Mfula Close,-29.4769591,31.256074,English
770691012,Mfule Street,-28.8868488,31.8977411,English
44099867,Mfumfu Place,-29.8908376,30.8432019,English
437741085,Mfundisi Road,-29.7209318,30.9567682,English
43911236,Mfundiso Road,-29.7450796,30.9953002,English
44216070,Mfundo Place,-29.948617,30.8974392,English
47710863,Mfundo Road,-29.7112656,30.9336669,English
83044335,Mfundo Street,-28.8578831,31.8397151,English
857164506,Mfuphi Three Way,-29.8613372,30.9406908,English
44214674,Mgabadeli Road,-29.9801847,30.8625289,English
179780580,Mgadi Street,-28.1822717,30.2319127,English
1136287344,Mgaga Road,-29.9656172,30.8540717,English
43911011,Mgakla Road,-29.7390138,30.9781975,English
437283422,Mgakla Street,-28.6021109,29.9268259,English
813775395,Mgamula Street,-29.3210255,31.2970049,English
44651727,Mgano Street,-29.8442556,30.7695587,English
44214660,Mganu Road,-29.9777805,30.8878566,English
43751947,Mganu Street,-29.7745965,30.8954735,English
55881393,Mgazi Avenue,-30.7268995,30.4628575,English
43982344,Mgigiyeli Road,-29.9983973,30.832909,English
43982330,Mgogeni Road,-29.9989206,30.8268639,English
43910794,Mgonswane Road,-29.7452072,30.9606743,English
44102914,Mgonswane Street,-29.8708173,30.8354217,English
52465481,Mgozi Street,-27.9887411,30.7256352,English
176324353,Mgqada Road,-30.5497716,29.4412988,English
44070044,Mgqumeni Road,-30.0578828,30.807973,English
198038420,Mgugude Street,-28.8711789,31.9222889,English
1210220055,Mgugudu Lane,-30.5440846,29.4378789,English
198038351,Mgwava Street,-28.8643039,31.9221038,English
136286342,Mgwazeni Street,-29.3258338,31.2995678,English
855858500,Mgwenya Avenue,-29.7524494,30.947978,English
44214661,Mgwenya Road,-29.9784152,30.8896705,English
198038392,Mgwenya Street,-28.8641668,31.9220465,English
850833015,Mgxamo Place,-29.6554241,30.3470645,English
45082761,Mia Avenue,-29.9453381,30.9775372,English
45082760,Miami Place,-29.9492487,30.9926449,English
70659631,Miami Road,-30.5679995,30.5782081,English
44099916,Mica Place,-29.8831853,30.8454838,English
94078123,Mica Road,-27.7248228,29.9525309,English
125859304,Michael Collins Drive,-28.760543,31.8941588,English
44099806,Michael Mabaso Street,-29.8869688,30.8331708,English
44370444,Michael Road,-29.8912026,30.9413196,English
38160326,Michan Place,-29.8351856,30.979441,English
38160324,Michan Road,-29.8358672,30.97962,English
45471819,Michel Avenue,-29.7459257,31.0739545,English
44102620,Michelia Road,-29.8796912,30.8177876,English
41145788,Michelle Street,-29.5302707,31.2125924,English
48085144,Michigan Street,-29.740197,30.6786364,English
55881395,Michwood Road,-30.7241701,30.461867,English
48403267,Mid Ocean Close,-29.6524487,31.0103543,English
47851106,Middel Street,-27.4249284,30.8155761,English
44358929,Midfield Close,-29.7793799,30.9445179,English
45881015,Midgreen Close,-29.7251734,31.0311866,English
45883013,Midmanor Place,-29.6773789,31.0096891,English
44099996,Midmar Road,-29.8992829,30.8902601,English
98652289,Midnight Way,-29.5879825,30.4171025,English
43672234,Midview Road,-29.9111575,30.8744229,English
48667062,Midwood Close,-29.8487645,30.9916404,English
48667649,Mignon Lane,-29.8184381,31.0262851,English
44359192,Milarina Drive,-29.7636568,30.9644968,English
89068642,Milborrow Road,-29.6155772,30.4013479,English
118936117,Mileman Place,-29.6105227,30.3177761,English
108251309,Milford Avenue,-31.0565193,30.2238697,English
89176318,Military Way,-29.6239177,30.4176007,English
1266314032,Milkwood Avenue,-29.6605416,31.1139657,English
45445590,Milkwood Drive,-29.7123073,31.0807282,English
58986988,Milkwood Lane,-29.5045311,31.2284067,English
118758886,Milkwood Place,-29.5727824,30.4240521,English
94349653,Milkwood Road,-28.5967806,29.8142287,English
149721518,Milkwood Way,-29.5210992,31.2171854,English
44102106,Milky Way,-29.8587418,30.8145277,English
122024901,Mill Close,-29.6356972,30.3789772,English
48391699,Mill Road,-29.7676896,31.0113809,English
555009563,Mill Street,-28.5752257,29.7936396,English
202530556,Mill Way,-29.2697,31.3647374,English
20099531,Millar Lane,-29.7978948,30.7971442,English
58516104,Millar Place,-29.7783792,30.8297309,English
48666972,Millar Road,-29.8308037,31.0255892,English
45880191,Millbury Place,-29.7075401,31.0276198,English
45880913,Millclay Close,-29.7138081,31.0161875,English
48611012,Milldene Place,-29.7916234,31.0443598,English
45445495,Millennium Boulevard,-29.7215435,31.0653096,English
28341837,Millennium Way,-29.7291397,31.0620945,English
107915341,Miller Avenue,-30.324684,30.7368849,English
59595517,Miller Road,-30.7166101,30.4691786,English
46258904,Miller Street,-29.4807974,30.2169701,English
45266973,Millett Avenue,-29.8985231,31.0329155,English
45881031,Millgreen Place,-29.7255933,31.0278436,English
