Street,Ground Truth,DTW Distance,Normalized DTW,Similarity
Sigonyela_Road,gt1.wav,17343.670441329257,194.87270158796917,0.005105356652013533
Sigonyela_Road,gt2.wav,18770.66276557206,197.58592384812692,0.00503560363505307
Sigonyela_Road,gt3.wav,13997.6188972152,174.97023621519,0.005682779210326926
Sigonyela_Road,gt4.wav,9384.430673239185,140.0661294513311,0.007088873877020973
Sigonyela_Road,gt5.wav,20402.237515154033,196.17536072263493,0.005071627592489573
Sigonyela_Road,gt6.wav,13997.6188972152,174.97023621519,0.005682779210326926
Sigonyela_Road,gt7.wav,17865.788559921806,255.2255508560258,0.003902811396674113
Sigonyela_Road,gt8.wav,22581.391110403096,250.9043456711455,0.00396976081272323
