OSM_ID,Street_Name,Latitude,Longitude
47710965,105776 Street,-29.7179285,30.9778835
44070080,10578 Street,-30.0784735,30.8426476
44070079,10579 Street,-30.0778631,30.8423827
44070082,10580 Street,-30.0768149,30.841608
47712225,105807 Street,-29.6920551,30.9808884
47712694,105808 Street,-29.6911496,30.9810948
45881187,105809 Street,-29.6900817,30.9816438
44070081,10581 Street,-30.0765043,30.8412318
47712852,105810 Street,-29.6887777,30.982458
45882317,105811 Street,-29.6899768,30.9824572
45882378,105812 Street,-29.6878506,30.9858544
45882388,105813 Street,-29.6870682,30.9858574
45882386,105814 Street,-29.6879692,30.9859442
47712853,105816 Street,-29.6864015,30.9825527
47712218,105817 Street,-29.6878459,30.9812545
44070083,10582 Street,-30.0761232,30.8415239
39739592,105823 Street,-29.8581415,30.9596823
44070070,10583 Street,-30.0756339,30.8412922
44070092,10584 Street,-30.0765175,30.8420462
44070072,10585 Street,-30.0783509,30.8412157
781940619,105852 Street,-29.8468843,30.9734111
44070071,10586 Street,-30.0786981,30.8416453
44070073,10587 Street,-30.0790819,30.8410625
44070075,10588 Street,-30.0770694,30.8375428
43672419,105890 Street,-29.8979977,30.8734257
43672412,105891 Street,-29.8979199,30.8733937
43672417,105894 Street,-29.8984529,30.8731253
43672413,105896 Street,-29.8990562,30.8740875
43672328,105898 Street,-29.8962353,30.8707689
44070094,10590 Street,-30.078972,30.8399341
43672380,105900 Street,-29.8992254,30.8732691
43672344,105901 Street,-29.8994828,30.8743846
43672397,105903 Street,-29.8995923,30.8749455
43672396,105904 Street,-29.8999239,30.8761228
43672394,105906 Street,-29.9004243,30.8765932
43672347,105907 Street,-29.8992769,30.8720113
44070095,10591 Street,-30.07937,30.8399824
43672392,105911 Street,-29.900985,30.8762029
43672326,105912 Street,-29.8962529,30.8696324
43672374,105913 Street,-29.9002177,30.8734331
43672385,105914 Street,-29.9021877,30.8741349
43672387,105915 Street,-29.900992,30.8750366
43672389,105916 Street,-29.9009311,30.8753896
43672384,105917 Street,-29.9010665,30.8757669
43672351,105919 Street,-29.9019655,30.8770342
44070096,10592 Street,-30.0792851,30.8404629
43672390,105920 Street,-29.9015779,30.8768254
43672407,105921 Street,-29.9015869,30.8776305
43672369,105922 Street,-29.9027729,30.877144
43672400,105923 Street,-29.9024514,30.877803
43672404,105924 Street,-29.9027686,30.8777215
43672367,105925 Street,-29.9028074,30.8768781
43672368,105926 Street,-29.9027077,30.8762368
43672372,105927 Street,-29.9023523,30.8762093
43672349,105928 Street,-29.9017236,30.8760691
44070097,10593 Street,-30.0789103,30.840191
43672371,105930 Street,-29.9021712,30.8757508
43672386,105931 Street,-29.9016841,30.875279
43672359,105932 Street,-29.9020266,30.8740136
43672354,105933 Street,-29.9023226,30.8737858
43672355,105934 Street,-29.9024926,30.8744437
43672370,105935 Street,-29.902375,30.8746552
43672356,105936 Street,-29.9026745,30.8743192
43672408,105937 Street,-29.9020126,30.8780531
43672405,105938 Street,-29.902257,30.8784626
43672352,105939 Street,-29.9020984,30.878718
44070069,10594 Street,-30.0786712,30.8409754
43672403,105940 Street,-29.9025603,30.8787155
43672399,105941 Street,-29.902957,30.8785729
43672360,105942 Street,-29.9030271,30.8739334
43672353,105943 Street,-29.9034513,30.8755575
43672357,105944 Street,-29.9033875,30.8740101
43672362,105946 Street,-29.9034684,30.8749779
43672373,105947 Street,-29.9029215,30.8750533
43672358,105948 Street,-29.9035355,30.87544
43672365,105949 Street,-29.9040022,30.8767784
44070098,10595 Street,-30.0799607,30.8403037
43672398,105950 Street,-29.9038837,30.8781148
43672401,105951 Street,-29.9042053,30.878868
43672402,105952 Street,-29.9038864,30.8792698
477942113,105954 Street,-29.8573285,30.9678637
782545222,105955 Street,-29.8568673,30.9661304
782545220,105956 Street,-29.8572893,30.9666354
782545221,105958 Street,-29.8574894,30.9668947
824134090,105959 Street,-29.8578334,30.9671385
44070099,10596 Street,-30.0751216,30.8396366
824134091,105960 Street,-29.8581768,30.9671616
697316252,105961 Street,-29.8579253,30.9670713
782545207,105962 Street,-29.8581659,30.9684236
782545206,105963 Street,-29.8578922,30.9679242
824134089,105964 Street,-29.8577377,30.967475
782545205,105965 Street,-29.8573062,30.9672234
782545211,105966 Street,-29.8565985,30.9679766
782545213,105967 Street,-29.8559611,30.9673492
782545223,105968 Street,-29.8562017,30.9665416
782545224,105969 Street,-29.8559118,30.9664967
44070084,10597 Street,-30.0752819,30.8395645
824134086,105971 Street,-29.8562744,30.9663485
44070085,10598 Street,-30.0759536,30.8394408
44070086,10600 Street,-30.0796541,30.8414303
44070087,10601 Street,-30.0793198,30.8415822
44070175,10604 Street,-30.0775177,30.8360483
47711056,106081 Street,-29.712611,30.9482932
44070172,10609 Street,-30.0800976,30.8370622
44070173,10610 Street,-30.079542,30.8366155
47711311,106108 Street,-29.7081927,30.9543636
47711119,106136 Street,-29.7103351,30.9431225
47711120,106138 Street,-29.7100977,30.9440395
47711070,106148 Street,-29.7143146,30.94194
44070178,10616 Street,-30.078036,30.8334362
47711067,106162 Street,-29.7152677,30.9428107
44070131,10617 Street,-30.0790562,30.8325339
47711092,106171 Street,-29.7173631,30.9417582
44070176,10618 Street,-30.0660032,30.8174234
44070181,10619 Street,-30.0656248,30.8179265
804091734,106197 Street,-29.716076,30.9495421
44069763,10621 Street,-30.0557629,30.8210261
44070104,106219 Street,-30.0595741,30.8258477
44070005,10625 Street,-30.0587069,30.8148207
44070179,10627 Street,-30.0620423,30.8156047
43671893,106270 Street,-29.929354,30.9092821
