OSM_ID,Street_Name,Latitude,Longitude,Category
44215752,Ezipokini Avenue,-29.9919714,30.8925074,Likely_IsiZulu
43910929,Imigexo Close,-29.744706,30.9692174,Likely_IsiZulu
44214511,Inala Street,-29.9545827,30.8695721,Likely_IsiZulu
19569546,Inanda Road,-29.7358156,30.8575546,Likely_IsiZulu
706507025,Incotho Avenue,-29.7319837,30.9506542,Likely_IsiZulu
44099906,Incwincwi Lane,-29.8844746,30.8403154,Likely_IsiZulu
207479088,Indaba Road,-31.0522813,30.22703,Likely_IsiZulu
44460992,Indabuko Close,-30.0079827,30.8858556,Likely_IsiZulu
855874694,Indawo Yami Lane,-29.7257124,30.9591856,Likely_IsiZulu
198051921,Indiyane Road,-29.1294959,31.402822,Likely_IsiZulu
417225212,Indlanzi Road,-29.4391421,31.2171414,Likely_IsiZulu
125917652,Indlondlo Street,-28.3409073,31.4140876,Likely_IsiZulu
125138235,Indlovu Street,-28.8816328,31.8911802,Likely_IsiZulu
45445994,Indlovukazi Close,-29.6707464,31.0640927,Likely_IsiZulu
417635703,Indlulamithi Road,-29.2839162,31.3607021,Likely_IsiZulu
44069753,Indoni Avenue,-30.0601077,30.8205637,Likely_IsiZulu
45446088,Indoni Yamanzi Close,-29.6670064,31.0648754,Likely_IsiZulu
458713492,Indonsa Road,-28.6234482,29.9244281,Likely_IsiZulu
458713490,Indonsakusa Road,-28.6225567,29.9239129,Likely_IsiZulu
437319414,Indonya Street,-28.6296945,29.9126692,Likely_IsiZulu
171642187,Indumeni Street,-28.1655814,30.245374,Likely_IsiZulu
43752420,Indumiso Lane,-29.76367,30.9195711,Likely_IsiZulu
44070017,Induna Close,-30.0635768,30.8146669,Likely_IsiZulu
44214382,Induna Ndlela Kasompisi Street,-29.9460999,30.8952498,Likely_IsiZulu
437326839,Indwa Road,-28.6308295,29.8859276,Likely_IsiZulu
44099694,Indwazela Road,-29.8931717,30.845657,Likely_IsiZulu
44214598,Indwe Avenue,-29.9679488,30.8565738,Likely_IsiZulu
48094060,Ingagane Road,-29.735749,30.5918659,Likely_IsiZulu
44214604,Inganono Avenue,-29.9575196,30.8681378,Likely_IsiZulu
754942905,Ingcebo Drive,-29.7377506,30.9548558,Likely_IsiZulu
44358803,Ingcebo Lane,-29.7741609,30.9281244,Likely_IsiZulu
47710967,Ingcino Avenue,-29.7180685,30.9684577,Likely_IsiZulu
48572982,Ingcuce Road,-29.8494291,31.0178572,Likely_IsiZulu
44099688,Ingede Avenue,-29.8937644,30.8483509,Likely_IsiZulu
44007218,Ingede Road,-30.0175557,30.8994019,Likely_IsiZulu
198038361,Ingede Street,-28.8736217,31.9162238,Likely_IsiZulu
44214781,Ingilosi Close,-29.9906227,30.8811597,Likely_IsiZulu
43911247,Ingobamakhosi Road,-29.7463445,30.9827712,Likely_IsiZulu
94101370,Ingogo Avenue,-27.7226049,29.9721993,Likely_IsiZulu
43910496,Ingome Road,-29.7547355,30.9801712,Likely_IsiZulu
44103436,Ingongoni Lane,-29.8809891,30.850047,Likely_IsiZulu
437279977,Ingonyama Street,-28.6091384,29.9250138,Likely_IsiZulu
44460986,Ingovuma Lane,-30.0061555,30.8848858,Likely_IsiZulu
45446053,Ingqalabutho Close,-29.6632755,31.0626931,Likely_IsiZulu
198038380,Ingqungqulu Street,-28.8699681,31.9076884,Likely_IsiZulu
45446265,Ingqwele Close,-29.6627344,31.0628102,Likely_IsiZulu
48205929,Ingudla Road,-29.6847176,30.8873339,Likely_IsiZulu
437988976,Ingududu Avenue,-29.7218467,30.9271084,Likely_IsiZulu
108797417,Ingulule Street,-29.5571522,30.1786306,Likely_IsiZulu
108797492,Ingungumbane Road,-29.5584282,30.1779266,Likely_IsiZulu
44214540,Ingwavuma Road,-29.9800726,30.8875373,Likely_IsiZulu
125138231,Ingwe Street,-28.8846551,31.888846,Likely_IsiZulu
128892130,Ingwegwe Crescent,-28.3078041,31.4143562,Likely_IsiZulu
124540870,Ingwenya Street,-28.6678823,32.0232822,Likely_IsiZulu
417635668,Inhlaba Road,-29.2833843,31.3572698,Likely_IsiZulu
856264544,Inhlabazulu Street,-28.6201169,29.9153252,Likely_IsiZulu
47711357,Inhlalisuthi Way,-29.719861,30.969659,Likely_IsiZulu
198051824,Inhlamva Road,-29.1293749,31.3956354,Likely_IsiZulu
47711855,Inhlanzi Avenue,-29.7128867,30.9688772,Likely_IsiZulu
198038354,Inhlava Street,-28.8631943,31.9155302,Likely_IsiZulu
437741054,Inhlendla Avenue,-29.7273089,30.9462445,Likely_IsiZulu
417211626,Inhlenethwa Road,-29.4470014,31.2048955,Likely_IsiZulu
44103447,Inhloso Lane,-29.8796719,30.8581737,Likely_IsiZulu
94354899,Inhlwathi Street,-28.5585397,29.8218613,Likely_IsiZulu
437747904,Injabulo Close,-29.7264386,30.9523306,Likely_IsiZulu
44358799,Injongo Lane,-29.7749894,30.9281743,Likely_IsiZulu
58516138,Inkala Avenue,-29.7907542,30.837683,Likely_IsiZulu
